text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted
Demonetization Effect : Double Whammy : IIP (Index of Industrial Production) contracts by 1.2% &amp; CPI (Consumer Pri https://t.co/Q5NRuqWXnT,False,1,,2017-04-12 13:31:26,False,,8.52152178290643e+17,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",AbdulKadirNSUI,1,False,False
Demonetization Effect : Double Whammy : IIP (Index of Industrial Production) contracts by 1.2% &amp; CPI (Consumer Pric https://t.co/Bf8DfMcI6b,False,62,,2017-04-12 13:29:19,True,,8.521516466163795e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mahcongress,54,False,False
Or Like of Banking officials who were praised by some quarters for their honesty during demonetization https://t.co/u1VV4fEPCD,False,0,,2017-04-12 13:29:09,False,,8.52151604388274e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SELVA_BALAJI191,0,False,False
Sri Gurumurthy speech on Demonetization on March 31 at Chennai https://t.co/dzSASluZWL via @YouTube,False,1,,2017-04-12 13:27:14,False,,8.521511214015898e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",veerupopuri,0,False,False
As per sanghis demonetization was a grand success. So can't be responsible. Must be Modi's pathetic governance then! https://t.co/C1yRIi3Xco,False,4,,2017-04-12 13:26:04,False,,8.521508305140122e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ms_rana,17,False,False
"RT @iamyudhvir: More I know about Demonetization Scheme, more I hate it. #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924>",False,0,,2017-04-12 13:25:02,False,,8.521505677198419e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Drcharansingh2,106,True,False
Who will benefit the most from demonetization and cashless economy,False,0,,2017-04-12 13:20:45,False,,8.521494901528125e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SM_RETIRERICH,0,False,False
"Anyway @ShivAroor , post demonetization terrorism is finished, anti nationals hv no money. Thr have no strength to intimidate people.",False,1,sumitkashyapjha,2017-04-12 13:18:03,False,8.521485517820273e+17,8.521488096185385e+17,43407467.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sumitkashyapjha,2,False,False
#OffendEveryoneIn4Words Youtube demonetization was necessary,False,0,,2017-04-12 13:14:29,False,,8.521479129393193e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UnmodernedMan,0,False,False
RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPE,False,0,,2017-04-12 13:06:11,False,,8.521458268435046e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KennethFalke,64,True,False
"RT @AksharPathak: Me, today: ""Demonetization will impact our economic growth and bring down inflation""

Me, last week: ""18+6? phone pe calc",False,0,,2017-04-12 13:02:05,False,,8.521447915256381e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",arvakagzionly,306,True,False
@CNBC_Awaaz @alok_awaaz @samarbhandral @anilsinghviCNBC @pandyapradeep @AshVerma111 @hemant_ghai @priyankasambhav https://t.co/kvI0shBoyy,False,0,CNBC_Awaaz,2017-04-12 12:58:58,True,8.521435582871388e+17,8.521440099254926e+17,116112129.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",sunilsharma_knp,0,False,False
#Demonetization has made home buying more affordable and accessible for a common man. Read to know more: https://t.co/rC2szOJsIi,False,0,,2017-04-12 12:36:02,True,,8.52138236256428e+17,,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",urbantreehomes,0,False,False
@FinMinIndia Sir why all ATMs are Dry no cash at all ?? What happened? Most of ATms are dry..Is it again sign of demonetization,False,0,FinMinIndia,2017-04-12 12:30:39,False,,8.521368819995361e+17,2613904818.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",chetan123456,0,False,False
Special issue on #DeMonetisation featuring our exclusive research on global #WarOnCash from an Indian perspective https://t.co/ThOSESP6qi,False,6,,2017-04-12 12:25:27,True,,8.521355732047421e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GreatGameIndia,6,False,False
"RT @bharat_builder: Lol. Demonetization has fixed a lot, like stone pelters, corruption, black money, join crunch, global warming, racism,",False,0,,2017-04-12 12:25:15,False,,8.521355230029292e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amitkumar13557,30,True,False
Five months after demonetization and still no money in the ATMs. #IncredibleIndia,False,0,,2017-04-12 12:01:59,False,,8.521296689207501e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jinadeb,0,False,False
"@tavleen_singh For example, I asked your view in demonetization as things stand today.I am not sure of its effectiv https://t.co/gDryOdRb5U",False,0,tavleen_singh,2017-04-12 12:01:59,True,8.520897330229699e+17,8.521296668149678e+17,118757160.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rsundaresan1956,0,False,False
@gnanodayam N the rules for withdrawal/deposit and charges for transactions all coz of that utter failure of Demonetization  @bommu_lr,False,0,gnanodayam,2017-04-12 11:58:15,False,8.521151935597568e+17,8.521287276390113e+17,389980511.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The_Juvenile,0,False,False
"@gnanodayam Demonetization neither black money or corruption..Had MMS done it , ppl would have ripped him apart but since it's @bommu_lr",False,0,gnanodayam,2017-04-12 11:55:35,False,8.521151935597568e+17,8.52128058383323e+17,389980511.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The_Juvenile,0,False,False
GreatGameIndia Magazine Apr-Jun 2017 Demonetization Issue - GreatGameIndia https://t.co/RKkIA0uMuF,False,0,,2017-04-12 11:55:24,False,,8.521280100816773e+17,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",shankarredd,0,False,False
RT @kkpandey: @sandeepfromvns @CMOfficeUP @myogiadityanath @HRDMinistry @PMOIndia @DrGPradhan @abpnewshindi @ZeeNews @smritiirani @BJP4Indi,False,0,,2017-04-12 11:38:34,False,,8.521237740611667e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ShikhaSingh2017,16,True,False
RT @AsiaSociety: Arundhati Bhattacharya discusses India's economic direction in 2017 and the implications of demonetization. https://t.co/j,False,0,,2017-04-12 11:38:12,False,,8.521236825919201e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",yeonancyb,1,True,False
Arundhati Bhattacharya discusses India's economic direction in 2017 and the implications of demonetization. https://t.co/jYnQJfvFfg,False,2,,2017-04-12 11:28:06,False,,8.521211435951596e+17,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",AsiaSociety,1,False,False
"8  economics; demonetization, cryptocurrency, bitcoin https://t.co/Uy7zDCfPQs",False,0,,2017-04-12 11:27:06,False,,8.521208912574341e+17,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",fantotic,0,False,False
"First Sheela Dikshit and then kejriwal looted Delhi.  Congress and AAP opposed Surgical Strike, demonetization  #<U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932>_<U+0915><U+093E><U+0902><U+0917><U+094D><U+0930><U+0947><U+0938>_<U+0938><U+093E><U+0925>_<U+0938><U+093E><U+0925>",False,1,,2017-04-12 11:23:17,False,,8.521199298097193e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DKSHARMA358,0,False,False
Tonight's free webinar (7pm) is on the Indian economy and will focus on supply-side reforms including demonetizatio https://t.co/Kg1Lad81sa,False,1,,2017-04-12 11:20:16,True,,8.521191699737477e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",tutor2uGeoff,4,False,False
"RT @Abhishek3592: #<U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932>_<U+0915><U+093E><U+0902><U+0917><U+094D><U+0930><U+0947><U+0938>_<U+0938><U+093E><U+0925>_<U+0938><U+093E><U+0925>
they are together on Vemula,JNU, Dadri,demonetization,SurgicalStrike,fak Intolerance
Now again",False,0,,2017-04-12 11:20:10,False,,8.521191466155868e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",m_desikan,6,True,False
"@nrkgalt The #Demonetization in India was purely about taxation &amp; revenue, NOT about targeting criminals",False,0,nrkgalt,2017-04-12 11:19:22,False,8.521025010883338e+17,8.521189454149591e+17,58949094.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",M0L0NL4BE,0,False,False
RT @saur008: MUST READ! What Has Demonetization Done to 20 Trillion Human Trafficking Industry?? https://t.co/E0oHp69haR via @postcard_news,False,0,,2017-04-12 11:17:43,False,,8.521185302040206e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",indinewz,1,True,False
RT @amit20_20: @Ritz7576 wat u say on Demonetization?,False,0,,2017-04-12 11:01:42,False,,8.521144990626816e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",prosorymla1988,2,True,False
"Demonetization: Another chance for deposit of scrapped notes possible
https://t.co/aFrk6tvMNh",False,1,,2017-04-12 10:51:34,False,,8.521119479485766e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NewsBytesApp,0,False,False
@ExSecular @ndtv during demonetization @Bdutt wrote in WP dat PM is taking India back to 70s &amp; now where @INCIndia&amp;crew taking India 2?,False,0,ExSecular,2017-04-12 10:41:49,False,8.519265503582781e+17,8.521094950816809e+17,51310666.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RamsamVenkat,0,False,False
"RT @RTforINC: Face of DEMONETIZATION, Director and Producer Shansha Modi. https://t.co/3JqBAHtUyQ",False,0,,2017-04-12 10:36:27,False,,8.521081417812746e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kisanpal1213,23,True,False
The effects of demonetization is still reverberating in the market #IncrementPremierLeague @John_Miller_GLR,False,0,,2017-04-12 10:35:00,False,,8.52107778218971e+17,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Priyarathod2468,0,False,False
@ajjuns @KushTrance ffs didnt read the demonetization article I used to link :(,False,0,ajjuns,2017-04-12 10:20:29,False,8.521038411012506e+17,8.521041260749537e+17,93535322.0,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>",Kahaanify,0,False,False
"@PrisonPlanet Also, I would not doubt that the video that caused the demonetization, was and is a false flag to pro https://t.co/BaMQZO9B7R",False,0,PrisonPlanet,2017-04-12 10:16:13,True,8.520989251421348e+17,8.521030507559649e+17,18643437.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Mighty_Shnikins,0,False,False
"#<U+0915><U+0947><U+091C><U+0930><U+0940><U+0935><U+093E><U+0932>_<U+0915><U+093E><U+0902><U+0917><U+094D><U+0930><U+0947><U+0938>_<U+0938><U+093E><U+0925>_<U+0938><U+093E><U+0925>
they are together on Vemula,JNU, Dadri,demonetization,SurgicalStrike,fak Intolerance
Now again for dirty politics",False,3,,2017-04-12 10:15:14,False,,8.521028048605676e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Abhishek3592,6,False,False
Vivaan Shah: Laali Ki Shaadi Mein Laaddoo Deewana Release Was Postponed Due To Demonetization https://t.co/RDG2pptjTF,False,0,,2017-04-12 10:07:54,False,,8.521009604574331e+17,,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>",hollybollybuzz,0,False,False
This seller is out of his mind <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #crazy #ebay #demonetization #india #money https://t.co/V5O3FX2Vmq,False,0,,2017-04-12 09:57:46,False,,8.520984103877222e+17,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",AzanulIslam,0,False,False
"RT @ashu3page: As ATMs dry up despite 5 months post Demonetization, bankers hopefully the normalcy will return soon &amp; cash will be made ava",False,0,,2017-04-12 09:50:09,False,,8.520964937878611e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MartiKhabre,13,True,False
RT @mostlyeconomics: Did India get the idea for its recent demonetization by watching old episodes of M*A*S*H? https://t.co/hlbME0xyDR,False,0,,2017-04-12 09:35:57,False,,8.52092919834067e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jayeshb,1,True,False
@arvindgunasekar @dhanyarajendran @sumanthraman @vijaita @Iamtssudhir @vasudha_ET @nistula @AdityaRajKaul https://t.co/JCrTRkDIyp,False,0,arvindgunasekar,2017-04-12 09:31:46,True,8.511602347479327e+17,8.520918643416513e+17,112709207.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SomyahGupta,0,False,False
"Economist S Gurumurthy on how Demonetization has impacted Real Estate, Jobs https://t.co/yx96mI3WMW via @SatyaVijayi @reliancegroup @ndtv",False,0,,2017-04-12 09:29:20,False,,8.520912527031009e+17,,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis: turn sharing into growth</a>",satsangi,0,False,False
Sri Gurumurthy speech on Demonetization on March 31 at Chennai https://t.co/W3EsZJTWHX via @YouTube Enlighten @INCIndia @PChidambaram_IN,False,0,,2017-04-12 09:28:09,False,,8.520909536408371e+17,,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis: turn sharing into growth</a>",satsangi,0,False,False
@John_Miller_GLR I think this is because of Demonetization #IncrementPremierLeague,False,0,John_Miller_GLR,2017-04-12 09:26:53,False,,8.520906376504564e+17,2285014032.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ItsSumitG,0,False,False
"What proof do we need to confirm #demonetization has not worked, other than these #ITRaids ?how did they get so much money,that too in cash?",False,0,,2017-04-12 09:23:23,False,,8.520897562300538e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mindfooly,0,False,False
RT @imSatnam_: @dominos_india A10. Because this is what brings happiness on our faces after Demonetization. #DominosEverydayValue,False,0,,2017-04-12 09:18:13,False,,8.520884540496568e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",So87005,4,True,False
Did Indian PM Modi get the idea for the recently-executed demonetization by watching old episodes of M*A*S*H https://t.co/KIm6CYqLwp,False,3,,2017-04-12 09:17:23,False,,8.520882439066419e+17,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",DavidKeo,0,False,False
"Quick easy solution to all #mobile,prepaid data card &amp; DTH #recharges lies at Our B2B &amp; B2C #online #portal.https://t.co/rHuyTeqw9G",False,0,,2017-04-12 09:10:25,False,,8.5208649148869e+17,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",RechargeMitra,0,False,False
"@IYC When you do half hearted attempt, Results will not come as in the case of Demonetization. Modi expected someth https://t.co/2rfvHWoGvy",False,0,IYC,2017-04-12 09:05:42,True,8.520846187821015e+17,8.520853066522829e+17,16293020.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",whyel08,0,False,False
RT @Brewkenstein: Word on the street (in the banks) is that the <U+20B9>2000 note will not be printed anymore. Not demonetization per se.,False,0,,2017-04-12 08:56:12,False,,8.52082912946262e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rakeshupadhyay1,1,True,False
"RT @jabing28: @ShashiTharoor Sir respect u for highltng an imp issue faced by #weakersections, impact on thm due to demonetization https://",False,0,,2017-04-12 08:53:06,False,,8.520821356619898e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",VikasJaitwar,3,True,False
Word on the street (in the banks) is that the <U+20B9>2000 note will not be printed anymore. Not demonetization per se.,False,2,,2017-04-12 08:51:05,False,,8.520816290655642e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Brewkenstein,1,False,False
"#IncrementPremierLeague
The effects of demonetization is still reverberating in the market #IncrementPremierLeague @John_Miller_GLR",False,0,,2017-04-12 08:42:09,False,,8.520793775590154e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SutariaDipen,0,False,False
RT @mumbai_pyc: The lines are Back in ATMs. Most of them running Dry. Media houses hav shut tere mouth.Y arnt they taking abt it? #ATMsDRY,False,0,,2017-04-12 08:37:31,False,,8.520782124357876e+17,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",PravinSeta,15,True,False
@EconomicTimes @arunjaitley @arunjaitley jI people are eagerly waiting to receive the benefits of demonetization. H https://t.co/Dh4GwpbPTr,False,0,EconomicTimes,2017-04-12 08:30:37,True,8.520486032081347e+17,8.520764761239716e+17,39743812.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DiptangshuSarka,0,False,False
"RT @Lovely_Sathish: #IncrementPremierLeague
The effects of demonetization is still reverberating in the market #IncrementPremierLeague @Joh",False,0,,2017-04-12 08:28:08,False,,8.520758514663793e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",chyprashant,2,True,False
As The effects of demonetization is still reverberating in the market #IncrementPremierLeague @John_Miller_GLR,False,0,,2017-04-12 08:25:22,False,,8.520751558368582e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",real_piyush,0,False,False
RT @rvasisht: People standing in Q for getting banned BSIII vehicles at 42°C &amp; none dies &amp; when some stood at 24°C in Nov-Dec for demonetiz,False,0,,2017-04-12 08:09:10,False,,8.520710793382666e+17,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",JAYANTH40830762,1,True,False
I had unfollowed  him few months back when he went with his all guns blazing against demonetization period. He's a https://t.co/7w2dlSxU8G,False,0,,2017-04-12 08:09:10,True,,8.520710791747052e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rahultheroxtar,1,False,False
India's proposal to give every citizen a cash transfer using the digital platform Aadhar could reduce absolute... https://t.co/iEf8GvbD1P,False,0,,2017-04-12 08:00:56,False,,8.520690062615388e+17,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",InnoartTech,0,False,False
"People standing in Q for getting banned BSIII vehicles at 42°C &amp; none dies &amp; when some stood at 24°C in Nov-Dec for demonetization, 103 died",False,1,,2017-04-12 07:59:11,False,,8.520685671808654e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rvasisht,1,False,False
"@ShashiTharoor Sir respect u for highltng an imp issue faced by #weakersections, impact on thm due to demonetization https://t.co/6YpPuxCXyC",False,3,ShashiTharoor,2017-04-12 07:49:16,False,,8.520660698796319e+17,24705126.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jabing28,3,False,False
"@salonishuklaET 
What will have been gained from [demonetization], and at what cost, and mostly borne by whom?",False,0,salonishuklaET,2017-04-12 07:48:02,False,,8.520657612418212e+17,140776334.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",preethi50632948,0,False,False
"Q: What is demonetization?
A : Demonetization is the act of stripping a currency unit of its status as legal... https://t.co/M07lFKsdYc",False,0,,2017-04-12 07:43:48,False,,8.520646931159941e+17,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",expertanil,0,False,False
"RT @4mlvodka: 2010
2014
(Demonetization)
2017 <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/7JqHZonS0T",False,0,,2017-04-12 07:42:13,False,,8.520642961712577e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",N1rajKumar,1,True,False
If the common people could see the truth of demonetization :( https://t.co/6EOPi998lI,False,0,,2017-04-12 07:36:18,False,,8.52062806862123e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",donna_rk9801,0,False,False
"@sureshpprabhu Respected Sir,This Ticket Is Booked At The Time Of Demonetization.I TDR This On 05/01/2017.But Till, https://t.co/6T0QBGHVil",False,0,sureshpprabhu,2017-04-12 07:34:13,True,,8.520622843105567e+17,141208596.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",anshuk711,0,False,False
"@narendramodi 
Don't know demonetization benefits, being NRI feel looted, lived in US 1 year, upon return RBI deny exchange notes. Help..",False,0,narendramodi,2017-04-12 07:33:39,False,,8.520621423249326e+17,18839785.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Devaguptapu,0,False,False
"RT @Stupidosaur: @BruvPeace Closer at home, demonetization was just a glimps of helplessness and death USA thugs have planned after destroy",False,0,,2017-04-12 07:28:04,False,,8.520607361133158e+17,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",arpitasingh901,2,True,False
@John_Miller_GLR The effects of demonetization is still reverberating in the market #IncrementPremierLeague @John_Miller_GLR,False,0,John_Miller_GLR,2017-04-12 07:25:57,False,8.520314304608174e+17,8.52060201012183e+17,2285014032.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",DrMing918,0,False,False
"2010
2014
(Demonetization)
2017 <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/7JqHZonS0T",False,0,,2017-04-12 07:25:39,False,,8.52060129071579e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",4mlvodka,1,False,False
Monthly cash withdrawals are nearing pre-demonetization levels as use of digital payments decline https://t.co/QM3aVJcLdo,False,0,,2017-04-12 07:24:14,False,,8.520597707101428e+17,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",younews_in,0,False,False
"@salonishuklaET
 India set for slowest growth period as demonetization dents economy",False,0,salonishuklaET,2017-04-12 07:21:58,False,,8.520591985066353e+17,140776334.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",preethi50632948,0,False,False
"Retweeted Shashi Tharoor (@ShashiTharoor):

My question in parliament on the impact of #demonetization on... https://t.co/1NTRuYo4HW",False,0,,2017-04-12 07:20:57,False,,8.520589451622277e+17,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",saharzaman,0,False,False
"@salonishuklaET 

India set for slowest growth period as demonetization dents economy https://t.co/O9HOaa65RR",False,0,salonishuklaET,2017-04-12 07:20:52,False,,8.520589227017747e+17,140776334.0,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis: turn sharing into growth</a>",preethi50632948,0,False,False
@attomeybharti @coolfunnytshirt @firstpost You guys are still at demonetization?<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> @IndiaToday  has even declared Sh https://t.co/4mmFKAZ78p,False,0,attomeybharti,2017-04-12 07:18:42,True,8.520418273057014e+17,8.520583798160097e+17,2333630101.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AnxJain,0,False,False
"@salonishuklaET
Demonetization and its impact on Indian Economy https://t.co/BcxX1TRNa7",False,0,salonishuklaET,2017-04-12 07:18:28,False,,8.520583178369638e+17,140776334.0,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis: turn sharing into growth</a>",preethi50632948,0,False,False
.@ShashiTharoor's question in parliament on the impact of #demonetization on fishermen in Kerala&amp;along India's coast https://t.co/angvad8WZu,False,4,,2017-04-12 07:18:14,False,,8.520582591796673e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Inshal07,5,False,False
My question in parliament on the impact of #demonetization on fishermen in Kerala and along India's coast https://t.co/EA1EaikCbs,False,166,,2017-04-12 07:13:45,False,,8.520571311844762e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ShashiTharoor,72,False,False
"Demonetization was a disaster but BJP is a master in labeling their failures as achievements. @pankhuripathak 
https://t.co/gTAfrbSok7",False,0,,2017-04-12 06:58:35,False,,8.520533143343348e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WriterUtkarsh_,0,False,False
"Will #demonetisation adversely impact GDP growth?
 https://t.co/eoCdNZkOVA .@arvindgunasekar https://t.co/yTkZq5GEPm",False,0,,2017-04-12 06:58:00,False,,8.520531708639191e+17,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",ListlyIndia,0,False,False
@coffeewithkiran Demonetization,False,0,coffeewithkiran,2017-04-12 06:54:32,False,8.520515326777344e+17,8.520522965403278e+17,42018982.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MysticHeart25,0,False,False
@TheIshaAmbani Jio Daily tariff scheme changes are more complex than the post demonetization rule book.,False,0,TheIshaAmbani,2017-04-12 06:54:20,False,8.520491291865047e+17,8.520522450426552e+17,2787182163.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RightWingDoctor,0,False,False
"@VedantIndia @RazdanNidhi After Demonetization, there are No stone pelters.",False,0,VedantIndia,2017-04-12 06:49:56,False,8.520389736312463e+17,8.52051139335934e+17,2449115963.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",parastandon,0,False,False
"Went yesterday to 5 atms of different banks and no money. But according to our dear PM and FM, there is no cash crunch. #demonetization",False,0,,2017-04-12 06:47:17,False,,8.520504731505009e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Moonis_Ahmed,0,False,False
"@porinju @entrepreneur987 
Investor get hyped on brexit ,surgical strike.... Demonetization ..<ed><U+00A0><U+00BD><ed><U+00B8><U+009C><ed><U+00A0><U+00BD><ed><U+00B8><U+009C>
N then what happened we all know
#bullish <ed><U+00A0><U+00BE><ed><U+00B4><U+0097>",False,2,porinju,2017-04-12 06:36:21,False,,8.520477186168915e+17,83297832.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rajshah199710,0,False,False
RT @marghospitality: Very less impact of demonetization on the travel plans as 90% are planning a summer vacation as opposed to 86% in 2016,False,0,,2017-04-12 06:33:09,False,,8.520469149461258e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",arjunknair,1,True,False
@pradip1951 @aartic02 No corruption charges really ? waht about Sahara Birla Diary ? FEMA/FERA violation? Demonetiz https://t.co/v4X0e87J8p,False,0,pradip1951,2017-04-12 06:30:24,True,8.520140135420887e+17,8.520462242575647e+17,66702522.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",pandey_priyanka,0,False,False
